Created on 08-12-2020,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USDT
2018-10-07,ETHUSDT,225.4,227.75,221.48,226.14,71433.33,16034555.14
2018-10-06,ETHUSDT,228.37,228.86,223.15,225.4,97002.16,21920037.76
2018-10-05,ETHUSDT,222.66,231.75,219.35,228.37,131902.26,29587633.78
2018-10-04,ETHUSDT,220.77,227.16,219.49,222.66,151074.79,33885146.78
2018-10-03,ETHUSDT,225.69,226.43,216.51,220.77,264093.31,58245669.11
2018-10-02,ETHUSDT,231.61,232.51,223.37,225.69,393201.71,89857825.8
2018-10-01,ETHUSDT,232.94,235.88,224.46,231.61,307991.88,70942014.05
2018-09-30,ETHUSDT,231.62,239,226.5,232.94,414889.97,96748059.35
2018-09-29,ETHUSDT,221.84,237.77,214.18,231.62,573152.85,130169197.88
2018-09-28,ETHUSDT,229.13,234.42,215.53,221.84,592337.68,133764869.69
2018-09-27,ETHUSDT,214.42,234,205.01,229.13,548645.94,120704728.15
2018-09-26,ETHUSDT,219.62,223.6,207.5,214.42,591959.81,127483700.12
2018-09-25,ETHUSDT,228.06,228.1,203.61,219.62,675494.76,144475121.91
2018-09-24,ETHUSDT,244.5,246.2,225.3,228.06,328703.5,77507760.34
2018-09-23,ETHUSDT,241.01,249.73,237,244.5,223990.55,54360826.06
2018-09-22,ETHUSDT,247.73,255.13,232.7,241.01,402535.27,97372330.88
2018-09-21,ETHUSDT,224,252.11,220.66,247.73,787214.96,182607782.03
2018-09-20,ETHUSDT,209.79,226.68,205.56,224,537211.72,113914706.26
2018-09-19,ETHUSDT,208.17,214.84,197.58,209.79,458824.68,95398316.41
2018-09-18,ETHUSDT,196.16,215.47,193.47,208.17,555115.59,112764734.48
2018-09-17,ETHUSDT,220.17,225,192.4,196.16,771469.36,161909769.13
2018-09-16,ETHUSDT,221.29,223.5,208.1,220.17,404926.48,87932496.06
2018-09-15,ETHUSDT,208.82,227.42,207.64,221.29,414372.7,90735598.32
2018-09-14,ETHUSDT,210.68,224.2,202.6,208.82,782999.44,166780835.3
2018-09-13,ETHUSDT,183.12,215,183.12,210.68,697923.17,138973034.74
2018-09-12,ETHUSDT,185.18,185.22,167.32,183.12,478662.45,83931614.23
2018-09-11,ETHUSDT,197.15,200.2,176.16,185.18,456493.89,86131069.59
2018-09-10,ETHUSDT,195.81,203.42,187.1,197.15,401805.8,78694914.15
2018-09-09,ETHUSDT,196.71,208.6,185.02,195.81,403671.56,79801821.08
2018-09-08,ETHUSDT,215.22,220.2,190.01,196.71,299224.7,61382183.23
2018-09-07,ETHUSDT,229.7,234.69,213.5,215.22,382602.31,85175275.66
2018-09-06,ETHUSDT,228.53,233.19,212,229.7,524304.75,118423809.5
2018-09-05,ETHUSDT,285.3,287.62,227,228.53,492772.52,127624585.16
2018-09-04,ETHUSDT,289.09,292.64,283,285.3,321777.84,92530460.14
2018-09-03,ETHUSDT,295.41,296.62,285.99,289.09,268798.95,77911680.38
2018-09-02,ETHUSDT,295.71,299.33,288.87,295.41,147208.34,43346740.99
2018-09-01,ETHUSDT,281.41,302,281.34,295.71,284085.67,82957203.76
2018-08-31,ETHUSDT,283.89,289,276.59,281.41,295189.14,82867511.33
2018-08-30,ETHUSDT,288.4,291,271.88,283.89,326622.75,91836800.39
2018-08-29,ETHUSDT,295.44,297,283.55,288.4,315449.7,91949406.6
2018-08-28,ETHUSDT,287.71,298,282.66,295.44,310448.26,89617814.38
2018-08-27,ETHUSDT,274.29,288.15,271.59,287.71,274974.02,76177626.13
2018-08-26,ETHUSDT,277.55,277.91,268.69,274.29,228054.4,62325873.51
2018-08-25,ETHUSDT,281.19,282.71,275.99,277.55,250108.67,69818726.74
2018-08-24,ETHUSDT,275.99,283.1,270.22,281.19,265949.76,73398534.5
2018-08-23,ETHUSDT,270.8,280.3,267.55,275.99,270689.7,74010793.25
2018-08-22,ETHUSDT,281.21,298.89,259.5,270.8,380193.31,106751365.55
2018-08-21,ETHUSDT,270.51,285.9,269.7,281.21,218925.38,60780860.94
2018-08-20,ETHUSDT,299.42,304.04,269.5,270.51,209521.99,60525293.51
2018-08-19,ETHUSDT,294.11,307.4,288.2,299.42,280974.27,83422061.46
2018-08-18,ETHUSDT,317.51,321.33,281.79,294.11,369542.51,111243619.55
2018-08-17,ETHUSDT,287.17,318,285,317.51,331656.85,99759112.9
2018-08-16,ETHUSDT,281.12,298.6,277.55,287.17,227935.8,65610035.69
2018-08-15,ETHUSDT,278.41,304.45,276.3,281.12,415659.13,119431248.18
2018-08-14,ETHUSDT,283.81,283.81,250,278.41,456778.25,120275950.84
2018-08-13,ETHUSDT,317.89,321.99,280.68,283.81,292633.55,89644898.31
2018-08-12,ETHUSDT,308.65,308.65,308.65,308.65,0.0,0.0
2018-08-11,ETHUSDT,331.81,332.98,306.36,308.65,154163.74,49126793.16
2018-08-10,ETHUSDT,363.3,365.87,325.95,331.81,254821.76,89891545.51
2018-08-09,ETHUSDT,355.48,369.9,350.51,363.3,238037.21,85883655.28
2018-08-08,ETHUSDT,378.21,380.42,347.25,355.48,261818.75,95586276.19
2018-08-07,ETHUSDT,405.28,412.76,369.19,378.21,199912.67,80006454.72
2018-08-06,ETHUSDT,408.79,413.28,399.77,405.28,159077.77,64767937.95
2018-08-05,ETHUSDT,407.21,413.24,400.16,408.79,156049.41,63430516.25
2018-08-04,ETHUSDT,417.52,419.53,401.86,407.21,175730.38,72254215.44
2018-08-03,ETHUSDT,410.62,420.01,396.61,417.52,195409.26,80094700.42
2018-08-02,ETHUSDT,420.2,424.73,407.43,410.62,161495.74,66993215.84
2018-08-01,ETHUSDT,432.22,434.99,406.55,420.2,202720.34,85200975.51
2018-07-31,ETHUSDT,456.23,457.3,427,432.22,208032.15,91394284.93
2018-07-30,ETHUSDT,466.4,469.79,446.1,456.23,174027.9,79879271.52
2018-07-29,ETHUSDT,469.29,472,461.6,466.4,136882.31,63757757.21
2018-07-28,ETHUSDT,470.09,472,460.82,469.29,154670.31,72287461.49
2018-07-27,ETHUSDT,462.64,474,455.84,470.09,193071.95,89802675.43
2018-07-26,ETHUSDT,472.1,485,460,462.64,169961.6,80918323.23
2018-07-25,ETHUSDT,479.28,485.77,464,472.1,165923.57,78709507.83
2018-07-24,ETHUSDT,450.05,484.27,448.47,479.28,149998.17,70365257.52
2018-07-23,ETHUSDT,457.47,469.82,447.11,450.05,102507.74,47189848.54
2018-07-22,ETHUSDT,460.23,472.2,454.19,457.47,58046.27,26907113.09
2018-07-21,ETHUSDT,449.04,468.97,441.18,460.23,71235.09,32662042.36
2018-07-20,ETHUSDT,468.57,471.02,440,449.04,153865.74,70670272.92
2018-07-19,ETHUSDT,479.41,484.15,462.57,468.57,165811.41,78550384.1
2018-07-18,ETHUSDT,498.76,515.47,468.01,479.41,226290.27,111807292.5
2018-07-17,ETHUSDT,478.49,512,465.29,498.76,205355.06,99423318.94
2018-07-16,ETHUSDT,449.78,480.57,444.03,478.49,167146.33,77922314.6
2018-07-15,ETHUSDT,433.19,455,430.52,449.78,137909.86,61134602.34
2018-07-14,ETHUSDT,432.46,440,428.26,433.19,119610.89,51882920.77
2018-07-13,ETHUSDT,431.14,442.47,424.62,432.46,146174.22,63666585.68
2018-07-12,ETHUSDT,444.99,445.36,416.94,431.14,175208.98,75756501.39
2018-07-11,ETHUSDT,432.48,452.69,424.2,444.99,152858.52,66880914.56
2018-07-10,ETHUSDT,471.71,473.23,427.69,432.48,161016.35,72091164.76
2018-07-09,ETHUSDT,486.77,488.98,468.2,471.71,84994.63,40781081.15
2018-07-08,ETHUSDT,485.57,495.98,482.05,486.77,140941.14,68687657.02
2018-07-07,ETHUSDT,470.47,487.99,461.5,485.57,78648.28,36955554.3
2018-07-06,ETHUSDT,467.87,476,451.29,470.47,93703.86,43516991.99
2018-07-05,ETHUSDT,467.38,480,458.8,467.87,119202.64,56015110.21
2018-07-04,ETHUSDT,461.82,482.7,458.02,467.38,96935.77,45707431.58
2018-07-03,ETHUSDT,476.25,486.98,457,461.82,176879.23,83372582.21
2018-07-02,ETHUSDT,452.1,481.83,444.16,476.25,174076.41,80454449.26
2018-07-01,ETHUSDT,454.09,457.77,443.73,452.1,107648.62,48558472.34
2018-06-30,ETHUSDT,434.77,463.15,434.51,454.09,149737.0,67398832.58
2018-06-29,ETHUSDT,420.22,442,404.48,434.77,151430.36,63187501.55
2018-06-28,ETHUSDT,441.64,443.96,416.45,420.22,106348.8,45989816.17
2018-06-27,ETHUSDT,429.34,445.95,420.19,441.64,95279.5,41267874.08
2018-06-26,ETHUSDT,458.7,460.81,429,429.34,78811.51,35003285.83
2018-06-25,ETHUSDT,454.41,474.47,444.37,458.7,115344.55,52940027.83
2018-06-24,ETHUSDT,473.41,475.81,419.53,454.41,183249.96,81740837.18
2018-06-23,ETHUSDT,462.09,481,455,473.41,89694.27,42080128.13
2018-06-22,ETHUSDT,526.18,526.44,450,462.09,197954.6,95276041.01
2018-06-21,ETHUSDT,536.49,544.98,521.11,526.18,74973.85,39990096.68
2018-06-20,ETHUSDT,537.97,542.02,515.08,536.49,118453.55,62421682.96
2018-06-19,ETHUSDT,517.95,548.2,510.01,537.97,140281.46,74234386.58
2018-06-18,ETHUSDT,497.14,524.48,487.27,517.95,139155.24,70042309.24
2018-06-17,ETHUSDT,496.74,507.6,492.7,497.14,114624.08,57396472.85
2018-06-16,ETHUSDT,487.48,503.28,483.72,496.74,126705.77,62753776.04
2018-06-15,ETHUSDT,519.29,521,481.62,487.48,152526.01,76152677.62
2018-06-14,ETHUSDT,475.47,529,460,519.29,190520.56,94588147.6
2018-06-13,ETHUSDT,493,501.97,449.06,475.47,171269.35,81424583.84
2018-06-12,ETHUSDT,531.69,538.88,482,493,148896.6,76584062.01
2018-06-11,ETHUSDT,524.11,535.51,508.66,531.69,138580.56,72675158.6
2018-06-10,ETHUSDT,592.87,592.87,501.13,524.11,173600.22,94604507.68
2018-06-09,ETHUSDT,598.68,608.97,591,592.87,37491.04,22574863.3
2018-06-08,ETHUSDT,605.16,608.45,593.33,598.68,47763.74,28692007.96
2018-06-07,ETHUSDT,607.4,618,598.24,605.16,57740.68,35143058.19
2018-06-06,ETHUSDT,609.05,613.35,593.4,607.4,67105.39,40564908.52
2018-06-05,ETHUSDT,591.02,614,570.36,609.05,78386.06,46564987.57
2018-06-04,ETHUSDT,619.66,625.47,580.15,591.02,92148.23,55281954.82
2018-06-03,ETHUSDT,590.85,628.81,590.1,619.66,79899.19,49063834.32
2018-06-02,ETHUSDT,579,599.17,572.9,590.85,77182.46,45533798.26
2018-06-01,ETHUSDT,577.81,590.26,564.93,579,80236.85,46259354.33
2018-05-31,ETHUSDT,557.19,586.73,552.98,577.81,95631.99,54746003.2
2018-05-30,ETHUSDT,567.36,585.83,541.2,557.19,115568.3,65009719.17
2018-05-29,ETHUSDT,511.5,573.43,510,567.36,174705.88,95234193.38
2018-05-28,ETHUSDT,570.4,576.2,506.11,511.5,145335.45,77756155.35
2018-05-27,ETHUSDT,586,592,557.43,570.4,93973.04,53942814.73
2018-05-26,ETHUSDT,585.55,607.62,578.32,586,74518.1,44338124.66
2018-05-25,ETHUSDT,602.18,617.46,568.7,585.55,112703.11,66931297.04
2018-05-24,ETHUSDT,577.19,612.1,550,602.18,183645.77,107213333.49
2018-05-23,ETHUSDT,640.99,669,560,577.19,241626.72,146298692.53
2018-05-22,ETHUSDT,696.7,699.6,637.32,640.99,102302.12,68915158.87
2018-05-21,ETHUSDT,716.16,720.46,688,696.7,93026.5,65642505.72
2018-05-20,ETHUSDT,697,729.88,688.4,716.16,83230.92,59251212.17
2018-05-19,ETHUSDT,692.6,717.8,682.31,697,85243.82,59521609.8
2018-05-18,ETHUSDT,667.62,694.9,656,692.6,101439.61,68676921.1
2018-05-17,ETHUSDT,706.29,719.25,662,667.62,101439.63,70667842.14
2018-05-16,ETHUSDT,704.91,712.84,673.52,706.29,112418.66,77826381.86
2018-05-15,ETHUSDT,727.49,740,695,704.91,121482.18,87757448.09
2018-05-14,ETHUSDT,729.08,743.9,686,727.49,171645.63,122929323.92
2018-05-13,ETHUSDT,684.11,742,666.31,729.08,128796.68,91387355.8
2018-05-12,ETHUSDT,676.96,690.2,633.2,684.11,155751.47,103761611.9
2018-05-11,ETHUSDT,722.52,737.23,663,676.96,201184.06,139438479.64
2018-05-10,ETHUSDT,751.75,769.88,720,722.52,97160.25,73023987.91
2018-05-09,ETHUSDT,748.99,760.74,710.26,751.75,106805.33,78866024.19
2018-05-08,ETHUSDT,752.49,777,720.02,748.99,127845.33,95724447.12
2018-05-07,ETHUSDT,794.3,799.14,701,752.49,266210.63,196793915.86
2018-05-06,ETHUSDT,819.5,839.99,752.49,794.3,158062.93,125220579.9
2018-05-05,ETHUSDT,785.99,832.66,781.56,819.5,122674.64,99749325.43
2018-05-04,ETHUSDT,779,810,756.91,785.99,168280.97,132169523.87
2018-05-03,ETHUSDT,688.56,792.08,685.39,779,215475.84,159642922.69
2018-05-02,ETHUSDT,672,691.99,663,688.56,82343.99,55938994.27
2018-05-01,ETHUSDT,670.78,675.6,627.58,672,124870.15,81681576.39
2018-04-30,ETHUSDT,690.85,695.3,662.2,670.78,106336.25,72455625.6
2018-04-29,ETHUSDT,682.86,700.49,665.28,690.85,104748.91,71643474.65
2018-04-28,ETHUSDT,643.46,694.9,638.76,682.86,107111.53,72526362.51
2018-04-27,ETHUSDT,661.51,686.82,635.73,643.46,127276.2,84625368.58
2018-04-26,ETHUSDT,618,666.19,600,661.51,146066.94,91999999.03
2018-04-25,ETHUSDT,701.58,703.3,593.83,618,314108.87,201024895.41
2018-04-24,ETHUSDT,645.09,712.99,643.76,702,161771.53,111525220.25
2018-04-23,ETHUSDT,620.92,649.11,618.02,645.09,73822.68,47140562.92
2018-04-22,ETHUSDT,604.87,643.49,589,620.92,114016.37,70985230.85
2018-04-21,ETHUSDT,617.09,624.5,570.23,604.87,148997.79,89456095.01
2018-04-20,ETHUSDT,568.14,622.17,556.5,617.09,151443.6,88771286.72
2018-04-19,ETHUSDT,526.09,571.61,521.03,568.14,105920.66,57614568.13
2018-04-18,ETHUSDT,502.56,526.99,501.12,526.09,69627.83,35854959.25
2018-04-17,ETHUSDT,511.46,521.2,500.02,502.56,91345.46,46621342.91
2018-04-16,ETHUSDT,533.88,538,497.31,511.46,121758.93,62263489.02
2018-04-15,ETHUSDT,502.68,535,502.51,533.88,103447.85,53757352.09
2018-04-14,ETHUSDT,495.11,515,485.58,502.68,115224.31,57693833.76
2018-04-13,ETHUSDT,495.67,530,480.22,495.11,233080.63,117822733.69
2018-04-12,ETHUSDT,429.52,499,412.88,495.67,227397.38,103693154.3
2018-04-11,ETHUSDT,416.07,433.54,410.38,429.52,83545.58,35045081.63
2018-04-10,ETHUSDT,399.44,418.68,391.4,416.07,78400.56,31599458.7
2018-04-09,ETHUSDT,400.4,431.99,387.1,399.44,143529.45,58309298.51
2018-04-08,ETHUSDT,384.51,404.05,384,400.4,54972.86,21760006.56
2018-04-07,ETHUSDT,368.89,394.75,368.28,384.51,68502.63,26305383.91
2018-04-06,ETHUSDT,381.22,385.91,362.54,368.89,70871.89,26314051.42
2018-04-05,ETHUSDT,378.16,387.03,365.61,381.49,114090.03,43067361.02
2018-04-04,ETHUSDT,415.01,416.5,370,378.16,133220.93,51740941.12
2018-04-03,ETHUSDT,385.05,419.08,380.13,415.01,131366.81,52761548.65
2018-04-02,ETHUSDT,378.58,394.87,375,385.05,108567.89,41795986.65
2018-04-01,ETHUSDT,393.92,399.91,356.9,378.58,142606.4,53658555.12
2018-03-31,ETHUSDT,392.43,419.4,388.52,393.92,157994.5,63506988.84
2018-03-30,ETHUSDT,384,412.04,366,392.43,271085.46,104188039.9
2018-03-29,ETHUSDT,446.67,449.43,380,384,210483.33,85701259.21
2018-03-28,ETHUSDT,448.5,466,440.14,446.67,85981.94,38783605.18
2018-03-27,ETHUSDT,485,491.55,446,448.5,129260.5,59691515.72
2018-03-26,ETHUSDT,523.74,527.67,465.56,485,142093.89,69712044.13
2018-03-25,ETHUSDT,520.22,536,512,523.74,68868.97,35900225.67
2018-03-24,ETHUSDT,543.03,545.99,518.63,520.22,83676.18,44804260.59
2018-03-23,ETHUSDT,539.92,544.72,506.71,543.03,100862.87,52642128.72
2018-03-22,ETHUSDT,559.17,578.6,516,539.92,105194.22,57248208.15
2018-03-21,ETHUSDT,557,590.52,545.11,559.17,110522.13,62884549.5
2018-03-20,ETHUSDT,556.88,567.87,515,557,128812.24,70096423.48
2018-03-19,ETHUSDT,537,560,515.8,556.88,173466.72,93695420.38
2018-03-18,ETHUSDT,546.95,560,450,537,232165.8,116778269.16
2018-03-17,ETHUSDT,599.05,609.26,544,546.95,64409.64,37089456.21
2018-03-16,ETHUSDT,608.83,625.3,584.15,599.05,61279.15,37263594.46
2018-03-15,ETHUSDT,610.1,621.12,570,608.83,88668.05,53037760.2
2018-03-14,ETHUSDT,689.94,703.54,585,610.1,85637.55,55075628.04
2018-03-13,ETHUSDT,697.11,713.76,680,689.94,53849.49,37347086.08
2018-03-12,ETHUSDT,720.85,740.5,676.31,697.11,65005.99,46111871.1
2018-03-11,ETHUSDT,680.58,735,659.15,720.85,71001.69,49691562.17
2018-03-10,ETHUSDT,723.71,745,673.06,680.58,60258.14,43360133.2
2018-03-09,ETHUSDT,695.46,727.92,640,723.71,110704.51,75291999.14
2018-03-08,ETHUSDT,749.9,772.07,684,695.46,72789.87,53189427.6
2018-03-07,ETHUSDT,813.11,826.2,718.4,749.9,101101.71,77081962.39
2018-03-06,ETHUSDT,849.84,853.18,803.01,813.11,46802.01,38804130.33
2018-03-05,ETHUSDT,866.66,871.75,847.2,849.84,29145.12,25160375.7
2018-03-04,ETHUSDT,856.02,868,836.24,866.66,28782.8,24553484.01
2018-03-03,ETHUSDT,856.28,870.78,852.3,856.02,32899.29,28390448.35
2018-03-02,ETHUSDT,870.63,876.22,850,856.28,37948.61,32782664.11
2018-03-01,ETHUSDT,853.5,879.96,848.65,870.63,42172.95,36575350.9
2018-02-28,ETHUSDT,870.11,891,850.3,853.5,51248.52,44675897.21
2018-02-27,ETHUSDT,867.98,897.49,860.69,870.11,60228.85,52930532.61
2018-02-26,ETHUSDT,841.19,882,833,867.98,70682.77,60859666.85
2018-02-25,ETHUSDT,833.94,849.5,813.18,841.19,56594.41,47156061.11
2018-02-24,ETHUSDT,851.6,875,805,833.94,84819.05,71306283.74
2018-02-23,ETHUSDT,801.49,885,785.99,851.6,145194.88,122301820.66
2018-02-22,ETHUSDT,835.89,871.96,786.6,801.49,128674.89,105664717.8
2018-02-21,ETHUSDT,882.99,908.88,812.87,835.89,164018.91,141262522.33
2018-02-20,ETHUSDT,938.11,961,873,882.99,113053.3,104804109.97
2018-02-19,ETHUSDT,911,956.22,906.04,938.11,71863.14,67426983.79
2018-02-18,ETHUSDT,969.99,978.5,897,911,150178.43,140225130.05
2018-02-17,ETHUSDT,938.67,974,933.48,969.99,104519.07,100292304.41
2018-02-16,ETHUSDT,924.55,948.48,901.36,938.67,108720.75,100956190.82
2018-02-15,ETHUSDT,919.09,946.66,895.59,924.55,145459.35,134427671.2
2018-02-14,ETHUSDT,841.4,924.99,841.3,919.09,140545.71,124791623.97
2018-02-13,ETHUSDT,866.66,871,820,841.4,102995.01,86801166.48
2018-02-12,ETHUSDT,808.99,877.56,807.46,866.66,132117.85,112822612.11
2018-02-11,ETHUSDT,851.15,857,768.28,808.99,171386.31,140006876.62
2018-02-10,ETHUSDT,877,911.2,800,851.15,193089.68,166324421.0
2018-02-09,ETHUSDT,781.66,882.2,781.66,877,87141.63,74223395.67
2018-02-08,ETHUSDT,754,786.93,751,781.66,9429.96,7276300.78
2018-02-07,ETHUSDT,779.25,849,714.18,754,318788.73,252480997.37
2018-02-06,ETHUSDT,697.92,798,570.1,779.25,567444.58,380619535.88
2018-02-05,ETHUSDT,823.56,862.47,634.94,697.92,325075.2,241142436.75
2018-02-04,ETHUSDT,971,975,789,823.56,170888.35,149936805.98
2018-02-03,ETHUSDT,922.3,998,851,971,146928.16,137903656.07
2018-02-02,ETHUSDT,1041.94,1047.2,783.67,922.3,339857.47,313535789.82
2018-02-01,ETHUSDT,1124.81,1164.99,981,1041.94,186336.86,202441248.52
2018-01-31,ETHUSDT,1084.63,1135,1029,1124.81,94495.48,102851161.09
2018-01-30,ETHUSDT,1177.01,1186.85,1051,1084.63,143403.47,160657360.75
2018-01-29,ETHUSDT,1251.96,1258.89,1161.65,1177.01,99670.92,119535240.81
2018-01-28,ETHUSDT,1118.99,1277,1112,1251.96,134896.79,162828197.56
2018-01-27,ETHUSDT,1051.03,1127.99,1032.2,1118.99,91869.53,99597860.33
2018-01-26,ETHUSDT,1056.52,1082,986,1051.03,136270.12,141101465.27
2018-01-25,ETHUSDT,1061,1115,1030.26,1056.52,114053.92,122114344.37
2018-01-24,ETHUSDT,980,1074,953.09,1062.99,127575.3,129030138.02
2018-01-23,ETHUSDT,993,1030,909,983,150569.88,146717976.49
2018-01-22,ETHUSDT,1049,1090.15,908,993,173620.02,173782012.63
2018-01-21,ETHUSDT,1152.75,1152.75,998,1049,165742.91,176503082.08
2018-01-20,ETHUSDT,1032.5,1165.4,1031,1152.75,117645.3,130966013.18
2018-01-19,ETHUSDT,994,1079,941,1032.5,158688.31,161826692.34
2018-01-18,ETHUSDT,1000,1075.2,924.21,993.5,275211.13,277520506.1
2018-01-17,ETHUSDT,1000,1075.51,755,1000,404095.0,368608932.4
2018-01-16,ETHUSDT,1271,1275.01,780,1000,316527.29,327898468.82
2018-01-15,ETHUSDT,1347,1383.13,1246.97,1271,64011.36,83909901.65
2018-01-14,ETHUSDT,1388.02,1391.89,1220.89,1347,93415.13,122071071.1
2018-01-13,ETHUSDT,1253.87,1427.01,1252,1388.02,72881.09,97762045.54
2018-01-12,ETHUSDT,1138.93,1288.5,1069.01,1253.87,89727.83,108511725.65
2018-01-11,ETHUSDT,1247,1332.49,1021,1138.93,179485.3,212965490.21
2018-01-10,ETHUSDT,1291,1440,1201.1,1247,145699.0,191726103.02
2018-01-09,ETHUSDT,1133.18,1326.5,1104.85,1291,109543.92,132277275.63
2018-01-08,ETHUSDT,1123.09,1230,910,1133.18,133895.83,148176962.29
2018-01-07,ETHUSDT,1004.11,1125,999.9,1123.09,51351.2,55150954.2
2018-01-06,ETHUSDT,959.3,1017.56,950,1004.11,61859.61,61221474.21
2018-01-05,ETHUSDT,940,1045,930,959.3,90332.39,88788325.55
2018-01-04,ETHUSDT,934.03,1009.72,890.01,940,98575.25,93660923.79
2018-01-03,ETHUSDT,855.28,950.01,810,934.03,86097.23,75597834.8
2018-01-02,ETHUSDT,754.99,899.5,749.06,855.28,105772.59,89382507.77
2018-01-01,ETHUSDT,733.98,763.55,716.8,754.99,52623.45,39094845.4
2017-12-31,ETHUSDT,681.06,740,672.86,733.98,60993.95,43413512.09
2017-12-30,ETHUSDT,733.99,735,635.82,681.06,86679.73,59556778.37
2017-12-29,ETHUSDT,707.89,757.87,703,733.99,62685.47,45858797.58
2017-12-28,ETHUSDT,739.89,744.93,645.88,707.89,69919.07,48142909.65
2017-12-27,ETHUSDT,750,766.05,693.18,739.89,50029.76,37141405.75
2017-12-26,ETHUSDT,714.95,750,712.56,750,58994.02,43435558.84
2017-12-25,ETHUSDT,658,744,599.99,714.95,76640.68,53771369.82
2017-12-24,ETHUSDT,640.34,667.64,563.49,658,91878.07,56909950.3
2017-12-23,ETHUSDT,635.97,714.99,627.97,640.34,77123.34,52466807.27
2017-12-22,ETHUSDT,782.41,796,504.99,635.97,148327.91,94707577.97
2017-12-21,ETHUSDT,790.21,845.99,705.98,782.41,76879.84,61007022.19
2017-12-20,ETHUSDT,798,828,661,790.21,70407.61,54006970.96
2017-12-19,ETHUSDT,784,864.9,729.01,798,67327.99,53475967.61
2017-12-18,ETHUSDT,707.64,798.88,638,784,44690.73,32105763.14
2017-12-17,ETHUSDT,682.81,728,680.33,707.64,31020.47,21975505.95
2017-12-16,ETHUSDT,674.95,712,669.22,682.81,26513.5,18224734.51
2017-12-15,ETHUSDT,679.76,689,594.6,674.95,38846.45,25295708.27
2017-12-14,ETHUSDT,683.99,747.6,630.5,679.76,57181.08,39405168.61
2017-12-13,ETHUSDT,620,705.69,539.93,683.99,56293.24,35464491.73
2017-12-12,ETHUSDT,508.7,639.27,494.89,620,57688.7,32272500.99
2017-12-11,ETHUSDT,427.35,512,427.35,508.7,29217.01,13524545.46
2017-12-10,ETHUSDT,460,460.05,403.2,427.35,34191.63,14810733.68
2017-12-09,ETHUSDT,442.56,488,426.4,460,41096.91,18959683.2
2017-12-08,ETHUSDT,406.33,456.78,390,442.56,40380.88,17138384.6
2017-12-07,ETHUSDT,411.01,427.61,375.01,406.33,40363.47,16448315.18
2017-12-06,ETHUSDT,452.26,455.1,400,411.01,37604.29,16319473.42
2017-12-05,ETHUSDT,466.67,468.67,445.21,452.26,25124.57,11542893.64
2017-12-04,ETHUSDT,460.3,470.98,445,466.67,22821.77,10495993.46
2017-12-03,ETHUSDT,457.63,485.9,440.11,460.3,24259.95,11328969.12
2017-12-02,ETHUSDT,457.51,471.91,445,457.63,25506.76,11749838.63
2017-12-01,ETHUSDT,427.43,465.97,413.74,457.51,32723.55,14317733.79
2017-11-30,ETHUSDT,421.7,460,387.01,427.43,44559.85,18862295.63
2017-11-29,ETHUSDT,466.17,515,385,421.7,50344.11,23217199.77
2017-11-28,ETHUSDT,472.31,477.5,453.5,466.17,23650.24,11077396.79
2017-11-27,ETHUSDT,462.84,486.94,453,472.31,23533.56,11092308.97
2017-11-26,ETHUSDT,461.82,465,436.14,462.84,21559.21,9794537.68
2017-11-25,ETHUSDT,469,484.47,450,461.82,21143.58,9825209.52
2017-11-24,ETHUSDT,405,475,392.8,469,29973.4,12904066.22
2017-11-23,ETHUSDT,380.65,425,370.02,405,25137.24,9979407.1
2017-11-22,ETHUSDT,362.12,384.84,359,380.65,17927.22,6582637.83
2017-11-21,ETHUSDT,367.42,375.5,350.02,362.12,25815.42,9403802.37
2017-11-20,ETHUSDT,354.15,372.5,353.9,367.42,18060.1,6522412.41
2017-11-19,ETHUSDT,346.66,373.56,343.07,354.15,19280.47,6853939.68
2017-11-18,ETHUSDT,331.23,349.9,326.01,346.66,14227.06,4735608.57
2017-11-17,ETHUSDT,331.49,334.6,323.84,331.23,18033.21,5951281.48
2017-11-16,ETHUSDT,331.33,334.75,321.41,331.49,14065.86,4612016.7
2017-11-15,ETHUSDT,335.61,339,324,331.33,15409.67,5116263.34
2017-11-14,ETHUSDT,312.99,337.54,312.94,335.61,17479.57,5682689.3
2017-11-13,ETHUSDT,305.24,318.88,303.7,312.99,15399.84,4804508.58
2017-11-12,ETHUSDT,310.02,316.99,281.01,305.24,20889.35,6276531.03
2017-11-11,ETHUSDT,293.5,318,291.91,310.02,10764.3,3256927.49
2017-11-10,ETHUSDT,317.87,322.65,285.82,293.5,15463.01,4721270.61
2017-11-09,ETHUSDT,303.02,329,299.5,317.87,11093.28,3509086.96
2017-11-08,ETHUSDT,291.78,320,290.02,303.02,15603.8,4729826.12
2017-11-07,ETHUSDT,297.97,303.52,287,291.78,9302.34,2731426.72
2017-11-06,ETHUSDT,295.53,305.58,290.11,297.97,7466.26,2218959.5
2017-11-05,ETHUSDT,298.04,302.14,293.13,295.53,6614.04,1967164.34
2017-11-04,ETHUSDT,304.08,304.99,292.11,298.04,7765.91,2315342.78
2017-11-03,ETHUSDT,283.12,307,282,304.08,8057.59,2360525.71
2017-11-02,ETHUSDT,287.01,293,274.73,283.12,13163.53,3736468.51
2017-11-01,ETHUSDT,304.9,305.9,286.34,287.01,9807.45,2938149.94
