Created on 08-12-2020,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume BTC
2019-08-19,LTCBTC,0.007401,0.007419,0.007057,0.007069,106241.56,769.62
2019-08-18,LTCBTC,0.007115,0.007529,0.007066,0.007401,146466.87,1071.98
2019-08-17,LTCBTC,0.00722,0.007261,0.007001,0.007115,163349.13,1164.84
2019-08-16,LTCBTC,0.007404,0.007552,0.007151,0.00722,139173.54,1022.04
2019-08-15,LTCBTC,0.007552,0.00766,0.00732,0.007404,124277.97,931.23
2019-08-14,LTCBTC,0.007785,0.008115,0.007328,0.007552,282396.91,2190.9
2019-08-13,LTCBTC,0.007528,0.007944,0.007406,0.007785,156305.38,1196.59
2019-08-12,LTCBTC,0.007799,0.007806,0.007483,0.007528,115458.19,879.72
2019-08-11,LTCBTC,0.007557,0.008034,0.00755,0.007799,164919.95,1282.11
2019-08-10,LTCBTC,0.007097,0.0077,0.007085,0.007557,217893.01,1606.92
2019-08-09,LTCBTC,0.007512,0.007569,0.007025,0.007097,145645.5,1059.16
2019-08-08,LTCBTC,0.007567,0.007847,0.007494,0.007512,145003.38,1104.98
2019-08-07,LTCBTC,0.0081,0.008108,0.007506,0.007567,176425.11,1371.8
2019-08-06,LTCBTC,0.008162,0.008202,0.0078,0.0081,266882.94,2150.55
2019-08-05,LTCBTC,0.008479,0.009084,0.007999,0.008162,431667.23,3652.91
2019-08-04,LTCBTC,0.008706,0.008819,0.008389,0.008479,146602.46,1255.85
2019-08-03,LTCBTC,0.009004,0.009056,0.008636,0.008706,121257.0,1070.98
2019-08-02,LTCBTC,0.009507,0.009509,0.008863,0.009004,188512.75,1728.34
2019-08-01,LTCBTC,0.0098,0.009884,0.009451,0.009507,184947.8,1792.72
2019-07-31,LTCBTC,0.009414,0.00999,0.009382,0.0098,222379.62,2151.59
2019-07-30,LTCBTC,0.009503,0.009575,0.009374,0.009414,91093.64,861.32
2019-07-29,LTCBTC,0.009443,0.009598,0.009301,0.009503,114684.35,1083.69
2019-07-28,LTCBTC,0.009363,0.009521,0.009122,0.009443,113309.17,1058.82
2019-07-27,LTCBTC,0.00957,0.009604,0.009192,0.009363,129365.41,1210.16
2019-07-26,LTCBTC,0.009438,0.009619,0.009317,0.00957,72500.07,688.13
2019-07-25,LTCBTC,0.009672,0.009677,0.00924,0.009438,126193.54,1189.65
2019-07-24,LTCBTC,0.009142,0.009817,0.008989,0.009672,181748.1,1720.49
2019-07-23,LTCBTC,0.009215,0.009242,0.008956,0.009142,153581.82,1397.19
2019-07-22,LTCBTC,0.009419,0.009457,0.00889,0.009215,174177.73,1597.38
2019-07-21,LTCBTC,0.009334,0.009486,0.009135,0.009419,110393.79,1031.34
2019-07-20,LTCBTC,0.00936,0.009826,0.009295,0.009334,162951.14,1543.7
2019-07-19,LTCBTC,0.009516,0.0096,0.009146,0.00936,242729.79,2271.95
2019-07-18,LTCBTC,0.009309,0.009946,0.009082,0.009516,410223.55,3889.17
2019-07-17,LTCBTC,0.008438,0.009613,0.008301,0.009309,423840.38,3842.72
2019-07-16,LTCBTC,0.008344,0.008499,0.007976,0.008438,259125.41,2149.95
2019-07-15,LTCBTC,0.008809,0.008817,0.008268,0.008344,317484.02,2737.88
2019-07-14,LTCBTC,0.008894,0.008997,0.00846,0.008809,298688.54,2598.91
2019-07-13,LTCBTC,0.008917,0.00913,0.008804,0.008894,186008.92,1661.13
2019-07-12,LTCBTC,0.009083,0.009201,0.008791,0.008917,215386.87,1942.78
2019-07-11,LTCBTC,0.008943,0.0092,0.008444,0.009083,425897.2,3774.01
2019-07-10,LTCBTC,0.009507,0.00952,0.008186,0.008943,434452.35,3859.33
2019-07-09,LTCBTC,0.01004,0.01006,0.00944,0.009507,200909.61,1943.89
2019-07-08,LTCBTC,0.01047,0.01049,0.009799,0.01004,183793.0,1863.25
2019-07-07,LTCBTC,0.01051,0.01062,0.01033,0.01047,96144.01,1009.06
2019-07-06,LTCBTC,0.01077,0.01078,0.0103,0.01051,117137.97,1226.75
2019-07-05,LTCBTC,0.01073,0.01098,0.01047,0.01077,216290.82,2314.06
2019-07-04,LTCBTC,0.01017,0.0108,0.009991,0.01073,259867.89,2720.42
2019-07-03,LTCBTC,0.01095,0.01096,0.01009,0.01017,236225.75,2498.39
2019-07-02,LTCBTC,0.01159,0.01178,0.01075,0.01095,295164.34,3361.55
2019-07-01,LTCBTC,0.01135,0.0118,0.01107,0.01159,411007.83,4659.66
2019-06-30,LTCBTC,0.01125,0.01214,0.01082,0.01135,611153.59,6934.21
2019-06-29,LTCBTC,0.009663,0.01157,0.009624,0.01125,606081.72,6524.78
2019-06-28,LTCBTC,0.01024,0.01048,0.009635,0.009663,350973.9,3529.95
2019-06-27,LTCBTC,0.01009,0.01083,0.009406,0.01024,631523.85,6394.06
2019-06-26,LTCBTC,0.01153,0.01158,0.00975,0.01009,536195.98,5665.59
2019-06-25,LTCBTC,0.01228,0.01237,0.01142,0.01153,252687.24,2986.81
2019-06-24,LTCBTC,0.01261,0.01274,0.01208,0.01228,162984.53,2021.52
2019-06-23,LTCBTC,0.01325,0.01327,0.01238,0.01261,221513.1,2859.41
2019-06-22,LTCBTC,0.0136,0.01379,0.0126,0.01325,438673.54,5776.57
2019-06-21,LTCBTC,0.01423,0.01446,0.01357,0.0136,224721.93,3162.39
2019-06-20,LTCBTC,0.01474,0.01476,0.01399,0.01423,223849.85,3230.18
2019-06-19,LTCBTC,0.01489,0.01527,0.01456,0.01474,368812.01,5516.64
2019-06-18,LTCBTC,0.01437,0.0151,0.01422,0.01489,264930.0,3867.56
2019-06-17,LTCBTC,0.01523,0.01525,0.01423,0.01437,220908.18,3223.36
2019-06-16,LTCBTC,0.01561,0.01562,0.01455,0.01523,287366.34,4300.0
2019-06-15,LTCBTC,0.01527,0.016,0.01526,0.01561,291724.04,4563.02
2019-06-14,LTCBTC,0.01589,0.01602,0.01497,0.01527,358658.08,5569.81
2019-06-13,LTCBTC,0.01665,0.01677,0.01551,0.01589,391921.36,6387.61
2019-06-12,LTCBTC,0.01721,0.01776,0.01613,0.01665,615236.0,10534.84
2019-06-11,LTCBTC,0.01619,0.01753,0.01594,0.01721,480997.94,8048.14
2019-06-10,LTCBTC,0.01503,0.01632,0.01495,0.01619,406343.89,6363.27
2019-06-09,LTCBTC,0.01494,0.01505,0.01466,0.01503,202326.35,3016.04
2019-06-08,LTCBTC,0.01463,0.0152,0.01445,0.01494,236711.63,3491.37
2019-06-07,LTCBTC,0.01428,0.01498,0.01411,0.01463,347986.1,5057.6
2019-06-06,LTCBTC,0.01333,0.01451,0.01326,0.01428,255060.08,3503.85
2019-06-05,LTCBTC,0.0133,0.01342,0.01308,0.01333,158831.38,2103.13
2019-06-04,LTCBTC,0.01305,0.01332,0.01284,0.0133,236396.81,3101.01
2019-06-03,LTCBTC,0.01311,0.01338,0.01283,0.01305,213134.37,2804.21
2019-06-02,LTCBTC,0.01314,0.01331,0.01304,0.01311,116400.7,1531.64
2019-06-01,LTCBTC,0.0134,0.01355,0.01305,0.01314,175567.05,2334.3
2019-05-31,LTCBTC,0.01304,0.0134,0.01275,0.0134,273336.91,3558.83
2019-05-30,LTCBTC,0.01331,0.01359,0.01268,0.01304,419513.87,5535.75
2019-05-29,LTCBTC,0.01317,0.01355,0.01283,0.01331,227100.81,3010.16
2019-05-28,LTCBTC,0.01329,0.01346,0.01295,0.01317,238964.59,3142.16
2019-05-27,LTCBTC,0.0129,0.0137,0.01268,0.01329,498551.16,6524.08
2019-05-26,LTCBTC,0.01279,0.01334,0.01217,0.0129,386005.73,4906.7
2019-05-25,LTCBTC,0.01262,0.01312,0.01242,0.01279,301611.14,3848.1
2019-05-24,LTCBTC,0.01129,0.013,0.01128,0.01262,464375.76,5718.44
2019-05-23,LTCBTC,0.0115,0.01154,0.01119,0.01129,146477.61,1667.3
2019-05-22,LTCBTC,0.01148,0.01176,0.01098,0.0115,199527.49,2276.58
2019-05-21,LTCBTC,0.01148,0.0117,0.0113,0.01148,151923.03,1746.0
2019-05-20,LTCBTC,0.01159,0.01166,0.01136,0.01148,192635.68,2220.59
2019-05-19,LTCBTC,0.01193,0.01202,0.01157,0.01159,198083.95,2327.41
2019-05-18,LTCBTC,0.0122,0.01221,0.01178,0.01193,155341.76,1860.54
2019-05-17,LTCBTC,0.01213,0.0125,0.01171,0.0122,447618.58,5437.05
2019-05-16,LTCBTC,0.01249,0.01293,0.0115,0.01213,533182.27,6551.29
2019-05-15,LTCBTC,0.01147,0.01295,0.01134,0.01249,391084.8,4775.09
2019-05-14,LTCBTC,0.01121,0.01172,0.01107,0.01147,368483.43,4180.36
2019-05-13,LTCBTC,0.01215,0.01239,0.0111,0.01121,331771.46,3892.49
2019-05-12,LTCBTC,0.01221,0.01267,0.012,0.01215,371341.68,4560.34
2019-05-11,LTCBTC,0.01209,0.01328,0.01137,0.01221,496941.37,6235.67
2019-05-10,LTCBTC,0.01195,0.01249,0.01155,0.01209,178326.45,2150.92
2019-05-09,LTCBTC,0.01243,0.01245,0.0116,0.01195,105290.56,1277.07
2019-05-08,LTCBTC,0.01275,0.01277,0.01239,0.01243,114685.33,1439.92
2019-05-07,LTCBTC,0.01303,0.01355,0.01285,0.0129,75321.71,989.32
2019-05-06,LTCBTC,0.01311,0.01333,0.01267,0.01303,176567.29,2289.37
2019-05-05,LTCBTC,0.01334,0.01345,0.01308,0.01311,80663.02,1068.63
2019-05-04,LTCBTC,0.01373,0.01413,0.01318,0.01334,232240.44,3144.67
2019-05-03,LTCBTC,0.01341,0.01396,0.01283,0.01373,253320.45,3435.92
2019-05-02,LTCBTC,0.01363,0.01373,0.01325,0.01341,111905.69,1509.56
2019-05-01,LTCBTC,0.01396,0.01409,0.01345,0.01363,134373.54,1841.28
2019-04-30,LTCBTC,0.01295,0.014,0.01295,0.01396,198383.26,2688.66
2019-04-29,LTCBTC,0.01316,0.01322,0.01275,0.01295,114755.14,1489.84
2019-04-28,LTCBTC,0.01364,0.01367,0.013,0.01316,112161.12,1495.18
2019-04-27,LTCBTC,0.0139,0.01391,0.01355,0.01364,53993.44,742.43
2019-04-26,LTCBTC,0.01375,0.01397,0.01361,0.0139,164379.8,2268.93
2019-04-25,LTCBTC,0.01345,0.01395,0.01337,0.01375,172509.39,2344.89
2019-04-24,LTCBTC,0.01341,0.01352,0.01284,0.01345,259397.49,3428.47
2019-04-23,LTCBTC,0.01427,0.01435,0.01333,0.01341,185656.01,2598.08
2019-04-22,LTCBTC,0.01457,0.01468,0.01419,0.01427,130917.14,1888.96
2019-04-21,LTCBTC,0.01533,0.0154,0.01401,0.01457,211053.57,3067.37
2019-04-20,LTCBTC,0.0156,0.01567,0.01513,0.01533,100303.62,1540.62
2019-04-19,LTCBTC,0.01553,0.01579,0.01534,0.0156,136621.95,2122.49
2019-04-18,LTCBTC,0.01514,0.0159,0.01514,0.01553,134065.11,2074.49
2019-04-17,LTCBTC,0.01551,0.0156,0.01512,0.01514,88736.21,1355.31
2019-04-16,LTCBTC,0.01554,0.01575,0.01537,0.01551,110396.14,1716.15
2019-04-15,LTCBTC,0.01623,0.01639,0.01501,0.01554,172638.41,2714.52
2019-04-14,LTCBTC,0.01538,0.01626,0.01518,0.01623,111094.44,1732.14
2019-04-13,LTCBTC,0.01554,0.01593,0.01508,0.01538,95156.36,1474.0
2019-04-12,LTCBTC,0.01573,0.01588,0.01531,0.01554,123636.94,1926.57
2019-04-11,LTCBTC,0.01661,0.01662,0.01501,0.01573,254433.46,3984.73
2019-04-10,LTCBTC,0.01674,0.017,0.01647,0.01661,120972.41,2028.0
2019-04-09,LTCBTC,0.01692,0.01722,0.01625,0.01674,149766.75,2502.65
2019-04-08,LTCBTC,0.01769,0.01786,0.01671,0.01692,209640.95,3587.85
2019-04-07,LTCBTC,0.01829,0.01856,0.0175,0.01769,181737.34,3278.71
2019-04-06,LTCBTC,0.01763,0.0189,0.01717,0.01829,266589.66,4837.37
2019-04-05,LTCBTC,0.0173,0.0179,0.0171,0.01763,204077.28,3587.95
2019-04-04,LTCBTC,0.01724,0.01786,0.01651,0.0173,390724.2,6729.59
2019-04-03,LTCBTC,0.0158,0.01894,0.01561,0.01724,879245.9,15142.38
2019-04-02,LTCBTC,0.01459,0.01604,0.01329,0.0158,500160.28,7345.36
2019-04-01,LTCBTC,0.01474,0.01478,0.01441,0.01459,90197.48,1318.72
2019-03-19,LTCBTC,0.01484,0.01497,0.01483,0.01493,8751.82,130.39
2019-03-18,LTCBTC,0.01519,0.01551,0.01469,0.01484,210207.39,3154.2
2019-03-17,LTCBTC,0.01528,0.01535,0.01505,0.01519,164120.11,2496.48
2019-03-16,LTCBTC,0.0149,0.01569,0.01488,0.01528,305075.26,4656.69
2019-03-15,LTCBTC,0.01442,0.01503,0.01442,0.0149,226695.03,3343.5
2019-03-14,LTCBTC,0.0143,0.01487,0.01395,0.01442,198673.98,2861.66
2019-03-13,LTCBTC,0.01457,0.0146,0.01412,0.0143,159265.97,2293.51
2019-03-12,LTCBTC,0.01416,0.01463,0.01396,0.01457,142309.16,2058.51
2019-03-11,LTCBTC,0.01446,0.0146,0.01395,0.01416,196880.41,2800.74
2019-03-10,LTCBTC,0.01465,0.01473,0.01436,0.01446,175886.98,2551.02
2019-03-09,LTCBTC,0.01439,0.01517,0.01436,0.01465,360483.42,5309.24
2019-03-08,LTCBTC,0.01464,0.01477,0.0141,0.01439,328232.39,4750.35
2019-03-07,LTCBTC,0.01434,0.01516,0.01398,0.01464,525505.75,7653.54
2019-03-06,LTCBTC,0.01362,0.01459,0.0134,0.01434,460375.04,6472.21
2019-03-05,LTCBTC,0.01232,0.01407,0.01222,0.01362,470509.59,6271.15
2019-03-04,LTCBTC,0.01257,0.01262,0.01213,0.01232,190051.85,2345.01
2019-03-03,LTCBTC,0.0127,0.01281,0.01246,0.01257,147031.44,1857.37
2019-03-02,LTCBTC,0.01231,0.0129,0.01228,0.0127,220694.98,2775.21
2019-03-01,LTCBTC,0.01196,0.01273,0.01191,0.01231,228947.13,2828.58
2019-02-28,LTCBTC,0.01183,0.01209,0.0118,0.01196,176338.63,2105.77
2019-02-27,LTCBTC,0.01175,0.01188,0.01151,0.01183,144372.82,1696.6
2019-02-26,LTCBTC,0.01186,0.01197,0.0116,0.01175,169352.87,1996.6
2019-02-25,LTCBTC,0.01167,0.01216,0.01158,0.01186,281844.05,3328.17
2019-02-24,LTCBTC,0.01248,0.01276,0.01138,0.01167,425089.79,5123.46
2019-02-23,LTCBTC,0.01242,0.01275,0.01221,0.01248,213975.61,2657.18
2019-02-22,LTCBTC,0.01242,0.01259,0.01225,0.01242,198228.88,2464.45
2019-02-21,LTCBTC,0.01296,0.013,0.01222,0.01242,244379.3,3063.63
2019-02-20,LTCBTC,0.01206,0.01314,0.01194,0.01296,337679.94,4283.2
2019-02-19,LTCBTC,0.01227,0.01245,0.012,0.01206,241238.05,2939.5
2019-02-18,LTCBTC,0.01197,0.01258,0.0118,0.01227,334048.03,4061.11
2019-02-17,LTCBTC,0.01199,0.0122,0.01181,0.01197,174194.93,2086.1
2019-02-16,LTCBTC,0.01182,0.01222,0.01171,0.01199,205118.12,2466.95
2019-02-15,LTCBTC,0.01149,0.0122,0.01147,0.01182,213531.98,2504.78
2019-02-14,LTCBTC,0.01153,0.01171,0.0113,0.01149,162312.65,1867.92
2019-02-13,LTCBTC,0.01209,0.01223,0.01129,0.01153,234676.36,2750.27
2019-02-12,LTCBTC,0.01181,0.01226,0.01167,0.01209,281961.5,3379.44
2019-02-11,LTCBTC,0.01273,0.01279,0.01156,0.01181,375539.67,4526.88
2019-02-10,LTCBTC,0.01219,0.013,0.01165,0.01273,412900.62,5089.33
2019-02-09,LTCBTC,0.01175,0.01268,0.01155,0.01219,615708.28,7427.81
2019-02-08,LTCBTC,0.009782,0.0121,0.009709,0.01175,712894.77,7966.78
2019-02-07,LTCBTC,0.009623,0.009832,0.009622,0.009782,110797.72,1080.18
2019-02-06,LTCBTC,0.009896,0.009941,0.009522,0.009623,200273.4,1929.23
2019-02-05,LTCBTC,0.00985,0.009964,0.009738,0.009896,178587.46,1761.88
2019-02-04,LTCBTC,0.009664,0.009949,0.009643,0.00985,182006.29,1785.69
2019-02-03,LTCBTC,0.009868,0.009959,0.009589,0.009664,240748.38,2352.86
2019-02-02,LTCBTC,0.00941,0.009972,0.009408,0.009868,219929.59,2109.35
2019-02-01,LTCBTC,0.009146,0.009659,0.009023,0.00941,222674.06,2084.42
2019-01-31,LTCBTC,0.009163,0.009299,0.009057,0.009146,156645.48,1433.52
2019-01-30,LTCBTC,0.00903,0.0092,0.008967,0.009163,124191.0,1130.06
2019-01-29,LTCBTC,0.009009,0.009132,0.008883,0.00903,126010.12,1138.13
2019-01-28,LTCBTC,0.009074,0.009144,0.0088,0.009009,193556.3,1732.01
