Created on 08-12-2020,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USDT
2018-11-12,BTCUSDT,6449.81,6497,6421,6453.07,9558.74,61686559.15
2018-11-11,BTCUSDT,6433.05,6462.14,6355,6449.81,7738.64,49665474.07
2018-11-10,BTCUSDT,6419.99,6475.55,6411,6433.05,7406.31,47755415.52
2018-11-09,BTCUSDT,6479.84,6511.53,6391.01,6419.99,11145.39,71860361.29
2018-11-08,BTCUSDT,6578.46,6594,6468.22,6479.84,12284.48,80095279.63
2018-11-07,BTCUSDT,6519.11,6615.15,6509,6578.46,13205.39,86807342.57
2018-11-06,BTCUSDT,6468.99,6531.31,6445.18,6519.11,11223.92,72777315.11
2018-11-05,BTCUSDT,6485.85,6504.39,6431.02,6468.99,8479.5,54839521.39
2018-11-04,BTCUSDT,6387.09,6525,6359,6485.85,9989.26,64280718.03
2018-11-03,BTCUSDT,6433.98,6439.97,6345,6387.09,7310.55,46694322.28
2018-11-02,BTCUSDT,6410,6460.34,6388.2,6433.98,9306.69,59808495.03
2018-11-01,BTCUSDT,6371.93,6442.65,6348.66,6410,8704.28,55513599.97
2018-10-31,BTCUSDT,6330.87,6428,6245.02,6371.93,11288.16,71519794.26
2018-10-30,BTCUSDT,6344.5,6395,6317.01,6330.87,8511.93,54072418.92
2018-10-29,BTCUSDT,6489.93,6505.01,6315,6344.5,12371.58,79170939.83
2018-10-28,BTCUSDT,6505.6,6514.17,6453,6489.93,5496.14,35689511.81
2018-10-27,BTCUSDT,6538.63,6558.35,6476.18,6505.6,7049.62,45941295.7
2018-10-26,BTCUSDT,6528.09,6600,6515.01,6538.63,9179.12,60059940.66
2018-10-25,BTCUSDT,6565.5,6575.09,6502.8,6528.09,9910.04,64861696.49
2018-10-24,BTCUSDT,6553.51,6630,6547.53,6565.5,11591.53,76420164.38
2018-10-23,BTCUSDT,6581.2,6595,6515.45,6553.51,13462.11,88380390.73
2018-10-22,BTCUSDT,6590.11,6639,6535.27,6581.2,15770.56,103897094.43
2018-10-21,BTCUSDT,6588.4,6663.9,6580,6590.11,6239.58,41319056.01
2018-10-20,BTCUSDT,6528.88,6617.65,6505.55,6588.4,18944.66,124380958.02
2018-10-19,BTCUSDT,6618.96,6648.14,6523,6528.88,20150.2,132584941.5
2018-10-18,BTCUSDT,6740.89,6796,6567,6618.96,18985.84,127224734.29
2018-10-17,BTCUSDT,6759.27,6811.12,6676.01,6740.89,25902.71,174661338.22
2018-10-16,BTCUSDT,6755.73,6755.73,6708.49,6708.49,0.0,0.0
2018-10-15,BTCUSDT,6339.34,7600,6300,6755.73,71305.79,491227249.06
2018-10-14,BTCUSDT,6332.93,6416,6308,6339.34,15032.82,95740365.42
2018-10-13,BTCUSDT,6298.01,6345,6285.07,6332.93,18677.34,118068683.56
2018-10-12,BTCUSDT,6252.68,6360,6209,6298.01,28152.99,177661984.13
2018-10-11,BTCUSDT,6631,6633.92,6205,6252.68,45289.8,286479848.14
2018-10-10,BTCUSDT,6656.61,6659.95,6530,6631,14686.17,96963742.75
2018-10-09,BTCUSDT,6673.01,6685.38,6607,6656.61,14905.45,99126992.26
2018-10-08,BTCUSDT,6615.26,6715.6,6587,6673.01,22269.64,148015014.25
2018-10-07,BTCUSDT,6594.27,6640,6525,6615.26,16867.06,110939270.14
2018-10-06,BTCUSDT,6635.65,6651,6566.77,6594.27,10604.16,70034483.02
2018-10-05,BTCUSDT,6593.79,6697,6543.08,6635.65,15185.82,100230383.45
2018-10-04,BTCUSDT,6510,6643.46,6505.09,6593.79,19316.97,127356525.08
2018-10-03,BTCUSDT,6525.79,6549,6430,6510,27403.24,177823758.12
2018-10-02,BTCUSDT,6611.61,6640,6494,6525.79,27259.9,179259561.67
2018-10-01,BTCUSDT,6626.57,6667.09,6510,6611.61,19444.16,128365960.43
2018-09-30,BTCUSDT,6596.38,6662,6533,6626.57,27030.58,178592346.29
2018-09-29,BTCUSDT,6634.58,6636,6464.57,6596.38,29116.99,190971287.23
2018-09-28,BTCUSDT,6689.13,6814.8,6540.88,6634.58,40167.47,268266953.7
2018-09-27,BTCUSDT,6465.12,6750,6434,6689.13,31366.55,205546000.15
2018-09-26,BTCUSDT,6447.54,6557.99,6380,6465.12,32046.99,207541728.11
2018-09-25,BTCUSDT,6581.39,6584.01,6325.02,6447.54,38074.01,244602341.55
2018-09-24,BTCUSDT,6708,6730,6557,6581.39,33414.49,221830056.26
2018-09-23,BTCUSDT,6723.05,6788.23,6661.75,6708,29311.77,196932806.37
2018-09-22,BTCUSDT,6759.02,6839.03,6627,6723.05,27339.77,183725830.78
2018-09-21,BTCUSDT,6492,6784.86,6491,6759.02,47817.08,319306130.67
2018-09-20,BTCUSDT,6391.89,6540,6325,6492,23631.22,151828905.27
2018-09-19,BTCUSDT,6336.45,6517.7,6123,6391.89,34541.26,218908245.38
2018-09-18,BTCUSDT,6248.69,6390,6224.98,6336.45,31411.52,198091202.21
2018-09-17,BTCUSDT,6505,6533.84,6201,6248.69,33303.91,211888248.78
2018-09-16,BTCUSDT,6514.96,6524.62,6375.13,6505,25675.79,166422338.14
2018-09-15,BTCUSDT,6476.63,6565.45,6466.13,6514.96,24486.34,159621705.99
2018-09-14,BTCUSDT,6487.38,6584.99,6385.62,6476.63,34777.26,225935166.26
2018-09-13,BTCUSDT,6338.62,6535,6337.4,6487.38,38129.96,245913048.39
2018-09-12,BTCUSDT,6294.91,6360,6192.37,6338.62,30266.86,190076690.54
2018-09-11,BTCUSDT,6312,6404,6170,6294.91,31017.23,195248652.37
2018-09-10,BTCUSDT,6250.81,6373.98,6221,6312,31429.19,197824245.9
2018-09-09,BTCUSDT,6185.05,6441,6141.53,6250.81,34394.57,216780551.39
2018-09-08,BTCUSDT,6395.54,6478,6111,6185.05,34684.08,219588081.14
2018-09-07,BTCUSDT,6516.01,6544,6320,6395.54,37193.0,239707773.54
2018-09-06,BTCUSDT,6700,6725,6286.05,6516.01,54232.17,349174551.05
2018-09-05,BTCUSDT,7359.06,7397.3,6682,6700,57250.23,404281550.11
2018-09-04,BTCUSDT,7263.02,7409.9,7227.17,7359.06,33876.24,248511072.67
2018-09-03,BTCUSDT,7302.01,7338.28,7191.63,7263.02,30914.26,224625789.54
2018-09-02,BTCUSDT,7200.01,7345.45,7127,7302.01,37719.06,273323233.03
2018-09-01,BTCUSDT,7011.21,7275,7008.74,7200.01,37858.84,269659435.12
2018-08-31,BTCUSDT,6984.84,7089,6888,7011.21,38515.35,269101804.13
2018-08-30,BTCUSDT,7031.22,7063.63,6784.81,6984.84,41565.87,287626873.0
2018-08-29,BTCUSDT,7076.11,7133.81,6912.34,7031.22,40220.91,283327238.37
2018-08-28,BTCUSDT,6908.64,7135,6860,7076.11,44829.18,313540617.57
2018-08-27,BTCUSDT,6700,6940.51,6646.5,6908.64,34508.75,232201020.37
2018-08-26,BTCUSDT,6733.64,6775.27,6568,6700,18564.21,123840620.2
2018-08-25,BTCUSDT,6681.64,6789,6650.61,6733.64,18091.61,121496443.51
2018-08-24,BTCUSDT,6525.01,6725,6440.5,6681.64,35913.86,235813943.44
2018-08-23,BTCUSDT,6360.89,6576.99,6342.28,6525.01,38250.32,246188291.99
2018-08-22,BTCUSDT,6480,6882.54,6251.2,6360.89,67162.63,442016858.98
2018-08-21,BTCUSDT,6254.84,6500,6235.08,6480,39854.49,254469529.72
2018-08-20,BTCUSDT,6477.53,6530,6220,6254.84,46545.59,299203081.76
2018-08-19,BTCUSDT,6387.96,6541,6300,6477.53,43738.26,279949502.3
2018-08-18,BTCUSDT,6584.49,6620,6288,6387.96,50598.18,325752517.87
2018-08-17,BTCUSDT,6311.75,6585,6285.4,6584.49,54348.71,351803544.72
2018-08-16,BTCUSDT,6267.16,6480,6205.6,6311.75,45018.33,285558549.31
2018-08-15,BTCUSDT,6188.08,6609,6172.11,6267.16,61848.78,394600657.99
2018-08-14,BTCUSDT,6246.35,6250.33,5880,6188.08,44408.54,268258399.64
2018-08-13,BTCUSDT,6308.33,6540.1,6145.04,6246.35,50100.77,317507847.12
2018-08-12,BTCUSDT,6077.3,6077.3,6077.3,6077.3,0.0,0.0
2018-08-11,BTCUSDT,6144.01,6177,5982,6077.3,22413.41,136726013.11
2018-08-10,BTCUSDT,6529.79,6575.88,6026.39,6144.01,52332.83,332567279.84
2018-08-09,BTCUSDT,6285,6622.81,6178.6,6529.79,47729.05,305798216.02
2018-08-08,BTCUSDT,6720.06,6721.54,6123,6285,53301.26,342494963.79
2018-08-07,BTCUSDT,6934.82,7150.46,6670,6720.06,41214.02,287269304.48
2018-08-06,BTCUSDT,7024.19,7160,6821,6934.82,30793.32,215340256.38
2018-08-05,BTCUSDT,7009.84,7089.87,6882.29,7024.19,31146.24,217779907.4
2018-08-04,BTCUSDT,7418.78,7494.81,6926,7009.84,32996.7,238712517.31
2018-08-03,BTCUSDT,7525.71,7540,7282.44,7418.78,41280.01,305470420.55
2018-08-02,BTCUSDT,7611.64,7702.71,7455.72,7525.71,33407.69,253238243.52
2018-08-01,BTCUSDT,7730.93,7750,7430,7611.64,39394.76,298179092.92
2018-07-31,BTCUSDT,8173.92,8180,7633,7730.93,43682.43,343739655.81
2018-07-30,BTCUSDT,8211,8273,7866,8173.92,36011.52,291881176.01
2018-07-29,BTCUSDT,8225.04,8294.51,8115,8211,24675.06,202538475.48
2018-07-28,BTCUSDT,8188.57,8246.54,8067,8225.04,25222.34,206256401.86
2018-07-27,BTCUSDT,7920,8285,7805,8188.57,40369.01,324341394.41
2018-07-26,BTCUSDT,8175.64,8315.69,7850.06,7920,39535.19,322274225.16
2018-07-25,BTCUSDT,8397.24,8491.77,8050,8175.64,44943.17,370776686.76
2018-07-24,BTCUSDT,7721.01,8486,7696,8397.24,54851.84,444400984.96
2018-07-23,BTCUSDT,7394.79,7829,7375,7721.01,38041.48,292426701.73
2018-07-22,BTCUSDT,7398.78,7582.4,7335.5,7394.79,28538.74,212719876.62
2018-07-21,BTCUSDT,7337.53,7458.47,7211,7398.78,27274.39,200313325.67
2018-07-20,BTCUSDT,7466.21,7700,7273,7337.53,40701.57,302301323.51
2018-07-19,BTCUSDT,7381.9,7573.99,7270,7466.21,38217.46,282897223.8
2018-07-18,BTCUSDT,7317.44,7588.08,7225.38,7381.9,53379.35,395394487.11
2018-07-17,BTCUSDT,6723.35,7452,6652.04,7317.44,44749.42,312457623.15
2018-07-16,BTCUSDT,6353.01,6747.3,6330.4,6723.35,33547.54,219676880.56
2018-07-15,BTCUSDT,6251.99,6395,6225.4,6353.01,22302.78,141120821.53
2018-07-14,BTCUSDT,6214.57,6335,6178,6251.99,16980.84,105948150.41
2018-07-13,BTCUSDT,6250.57,6350,6110,6214.57,24233.9,151101104.42
2018-07-12,BTCUSDT,6378.07,6380.28,6070,6250.57,28442.93,176557543.44
2018-07-11,BTCUSDT,6296.91,6406,6278.99,6378.07,27261.07,173124986.79
2018-07-10,BTCUSDT,6662.12,6681,6263,6296.91,35210.77,227537376.9
2018-07-09,BTCUSDT,6712.1,6802.06,6612.24,6662.12,24981.94,167524258.74
2018-07-08,BTCUSDT,6756.98,6780,6668,6712.1,23296.28,157024170.28
2018-07-07,BTCUSDT,6609.78,6818.16,6508.88,6756.98,21978.78,144751086.69
2018-07-06,BTCUSDT,6529.2,6648.54,6425,6609.78,27529.34,180019371.26
2018-07-05,BTCUSDT,6586.98,6700,6453.78,6529.2,32443.55,213525835.25
2018-07-04,BTCUSDT,6513.86,6784.92,6441.11,6586.98,21412.98,141968661.22
2018-07-03,BTCUSDT,6615.29,6679.35,6463.01,6513.86,35198.66,231799826.98
2018-07-02,BTCUSDT,6356.81,6685,6271.62,6615.29,33026.95,214590129.03
2018-07-01,BTCUSDT,6390.07,6441.06,6251,6356.81,25719.81,163403693.2
2018-06-30,BTCUSDT,6197.92,6528.99,6186.03,6390.07,35066.33,223364691.07
2018-06-29,BTCUSDT,5853.98,6300,5780,6197.92,30874.03,183154912.29
2018-06-28,BTCUSDT,6133.73,6173.01,5827,5853.98,28898.22,175103059.11
2018-06-27,BTCUSDT,6070.78,6190.43,5971,6133.73,18233.86,111061529.88
2018-06-26,BTCUSDT,6252,6272.54,6035,6070.78,17954.65,110930092.42
2018-06-25,BTCUSDT,6136.97,6350,6080,6252,36191.98,224423378.21
2018-06-24,BTCUSDT,6149.98,6259.8,5750,6136.97,41296.18,247156010.13
2018-06-23,BTCUSDT,6045,6260,6008.48,6149.98,25275.69,154505308.6
2018-06-22,BTCUSDT,6718.84,6733.97,5918.94,6045,46190.22,290191631.34
2018-06-21,BTCUSDT,6761.51,6795,6672.57,6718.84,24610.33,165641459.09
2018-06-20,BTCUSDT,6741.21,6817.23,6551.81,6761.51,24856.17,165916535.4
2018-06-19,BTCUSDT,6712.46,6841.74,6653,6741.21,23242.74,156224462.43
2018-06-18,BTCUSDT,6449.61,6794.37,6380,6712.46,29675.51,194424208.15
2018-06-17,BTCUSDT,6483.98,6589.03,6422,6449.61,19251.31,125243769.59
2018-06-16,BTCUSDT,6388.9,6560,6320.86,6483.98,21157.78,136535324.17
2018-06-15,BTCUSDT,6635.98,6666.66,6362.31,6388.9,28128.53,183865198.38
2018-06-14,BTCUSDT,6292.78,6720,6260,6635.98,40272.35,261601191.94
2018-06-13,BTCUSDT,6530,6627.6,6118.68,6292.78,41763.12,267223119.46
2018-06-12,BTCUSDT,6872,6890.51,6435,6530,33509.64,224464654.91
2018-06-11,BTCUSDT,6764.99,6922,6610,6872,32459.41,218937664.13
2018-06-10,BTCUSDT,7491.73,7491.73,6622.81,6764.99,46345.2,325423841.67
2018-06-09,BTCUSDT,7603.44,7683.98,7450,7491.73,18385.98,139964329.09
2018-06-08,BTCUSDT,7691.08,7703.5,7531,7603.44,21943.48,167167412.75
2018-06-07,BTCUSDT,7658.84,7765,7620,7691.08,24050.89,185165404.36
2018-06-06,BTCUSDT,7625,7699,7467.05,7658.84,25975.09,197476363.7
2018-06-05,BTCUSDT,7487,7679.49,7358,7625,28444.14,212968435.03
2018-06-04,BTCUSDT,7714.26,7760.52,7446.5,7487,30103.36,227846884.13
2018-06-03,BTCUSDT,7640.03,7786.69,7600,7714.26,25954.74,199793084.64
2018-06-02,BTCUSDT,7521.01,7697.33,7437,7640.03,25360.71,193032336.6
2018-06-01,BTCUSDT,7485.01,7608.55,7355.54,7521.01,26661.71,199516324.27
2018-05-31,BTCUSDT,7375.96,7651.01,7327.51,7485.01,28617.57,214754893.03
2018-05-30,BTCUSDT,7461.29,7569,7260.5,7375.96,29974.32,222637229.12
2018-05-29,BTCUSDT,7099,7540,7032.95,7461.29,36056.86,263433748.24
2018-05-28,BTCUSDT,7338.99,7437,7058.02,7099,25174.08,182005248.97
2018-05-27,BTCUSDT,7333.96,7400,7231.11,7338.99,17587.31,128534332.05
2018-05-26,BTCUSDT,7457,7620,7300,7333.96,18281.18,136765852.48
2018-05-25,BTCUSDT,7575.01,7649.55,7308.15,7457,24785.5,185181707.46
2018-05-24,BTCUSDT,7501.95,7730.73,7266.99,7575.01,34515.84,259309003.88
2018-05-23,BTCUSDT,7977.11,8031.9,7425,7501.95,38947.89,300728157.65
2018-05-22,BTCUSDT,8381.24,8400.18,7935.11,7977.11,22045.73,180764898.61
2018-05-21,BTCUSDT,8526.98,8589,8305,8381.24,19998.32,168922210.23
2018-05-20,BTCUSDT,8233.49,8609,8163.9,8526.98,18721.24,157025535.58
2018-05-19,BTCUSDT,8239.81,8390.8,8095.73,8233.49,16146.96,133258118.78
2018-05-18,BTCUSDT,8041.46,8273.21,7911.9,8239.81,21838.33,176654119.45
2018-05-17,BTCUSDT,8330,8464,7979,8041.46,22070.3,181809439.19
2018-05-16,BTCUSDT,8462,8488,8083.01,8330,26918.99,222292813.49
2018-05-15,BTCUSDT,8663.34,8859.99,8401.3,8462,24109.53,207836592.98
2018-05-14,BTCUSDT,8679.71,8879.99,8277,8663.34,33985.62,291335226.7
2018-05-13,BTCUSDT,8465.94,8763.36,8299.49,8679.71,23839.79,204132126.36
2018-05-12,BTCUSDT,8400,8646.88,8153,8465.94,37239.64,312714296.27
2018-05-11,BTCUSDT,9002.2,9016.8,8341,8400,43341.84,376368170.01
2018-05-10,BTCUSDT,9310,9395.12,8970,9002.2,23030.82,212986751.52
2018-05-09,BTCUSDT,9187.56,9390,8965,9310,24142.49,221729195.04
2018-05-08,BTCUSDT,9365,9475.7,9060.54,9184,23665.43,219174766.62
2018-05-07,BTCUSDT,9659.01,9689.67,9181,9365,31217.86,292016773.86
2018-05-06,BTCUSDT,9864,9970,9417.03,9659.01,25845.38,249566350.74
2018-05-05,BTCUSDT,9713.99,10020,9682,9864,23037.14,227505648.48
2018-05-04,BTCUSDT,9750,9830.04,9520.85,9713.99,26514.27,256627305.89
2018-05-03,BTCUSDT,9247.84,9844,9168.4,9750,35823.63,338059066.62
2018-05-02,BTCUSDT,9071.48,9268,8970.2,9247.84,24261.11,221413701.17
2018-05-01,BTCUSDT,9246.01,9248.99,8800.49,9071.48,37420.61,336365912.99
2018-04-30,BTCUSDT,9419,9458.64,9124.99,9246.01,32200.03,299028368.4
2018-04-29,BTCUSDT,9348,9570.51,9163.74,9419,35323.73,330606890.23
2018-04-28,BTCUSDT,8915.35,9427.48,8870,9348,32021.91,296312656.99
2018-04-27,BTCUSDT,9266,9395,8889,8915.35,34350.82,316235224.84
2018-04-26,BTCUSDT,8869.99,9307.48,8651.62,9266,39468.03,351025916.31
2018-04-25,BTCUSDT,9619.99,9759.82,8730,8869.99,72185.81,663301389.18
2018-04-24,BTCUSDT,8934.01,9731.01,8922,9622.02,42239.31,393760680.33
2018-04-23,BTCUSDT,8787.02,8985,8745,8934.01,24369.66,216695602.12
2018-04-22,BTCUSDT,8915.31,9020.67,8727.68,8787.02,27128.97,241115120.9
2018-04-21,BTCUSDT,8856.98,9035,8565,8915.31,37486.38,329192462.2
2018-04-20,BTCUSDT,8278,8930,8177.09,8856.98,35930.64,304403855.38
2018-04-19,BTCUSDT,8173,8296,8080,8278,25235.04,207252921.32
2018-04-18,BTCUSDT,7885.02,8236.43,7868,8173,24598.08,198521796.59
2018-04-17,BTCUSDT,8064.92,8173.7,7825.4,7885.02,29361.86,235852589.93
2018-04-16,BTCUSDT,8355,8419,7867,8064.92,32793.47,264557257.93
2018-04-15,BTCUSDT,7999.01,8429.54,7999.01,8355,25387.49,209153533.39
2018-04-14,BTCUSDT,7877.41,8186,7810,7999.01,29396.9,235088878.02
2018-04-13,BTCUSDT,7923,8233.39,7732,7877.41,48966.27,391304308.68
2018-04-12,BTCUSDT,6953.79,8000.63,6743.2,7923,52462.81,391576360.77
2018-04-11,BTCUSDT,6843.9,6990,6787,6953.79,22782.18,156882280.18
2018-04-10,BTCUSDT,6782.72,6890,6656,6843.9,20936.25,141981066.11
2018-04-09,BTCUSDT,7018,7185,6611,6782.72,30915.42,212708113.97
2018-04-08,BTCUSDT,6895.8,7109.13,6880,7018,20313.27,142160303.03
2018-04-07,BTCUSDT,6601.39,7070,6586.28,6895.8,30015.34,206848291.09
2018-04-06,BTCUSDT,6770.76,6850,6500,6601.39,25462.58,168941382.8
2018-04-05,BTCUSDT,6796.1,6902,6566.69,6770.76,36076.98,243522299.35
2018-04-04,BTCUSDT,7405.21,7427.52,6707,6796.1,38576.06,271762021.29
2018-04-03,BTCUSDT,7056,7520,7011.01,7405.21,35371.14,259350620.01
2018-04-02,BTCUSDT,6813.01,7125,6765,7056,29932.66,209015725.63
2018-04-01,BTCUSDT,6923.91,7049.98,6430,6813.01,40263.37,271822911.35
2018-03-31,BTCUSDT,6840.23,7223.36,6777,6923.91,34014.7,238337082.26
2018-03-30,BTCUSDT,7090.14,7292.43,6600.28,6840.23,58906.55,406204676.06
2018-03-29,BTCUSDT,7949.3,7975,6941.11,7090.14,49271.03,366308942.63
2018-03-28,BTCUSDT,7795.51,8109,7728,7949.3,24866.87,197013957.12
2018-03-27,BTCUSDT,8134.23,8215.94,7730,7795.51,34554.36,274766866.08
2018-03-26,BTCUSDT,8470.15,8514.89,7831,8134.23,39920.48,325068375.38
2018-03-25,BTCUSDT,8546.86,8669.85,8365.77,8470.15,27184.64,231558043.89
2018-03-24,BTCUSDT,8898.03,8999.95,8491,8546.86,33068.56,292115106.53
2018-03-23,BTCUSDT,8722.9,8909,8269,8898.03,36943.0,314807017.13
2018-03-22,BTCUSDT,8885,9100,8465.1,8722.9,37296.04,325879518.9
2018-03-21,BTCUSDT,8909.98,9177.01,8750.6,8885,36819.81,329967659.01
2018-03-20,BTCUSDT,8600,9050,8280,8909.98,41477.45,358510959.88
2018-03-19,BTCUSDT,8189.99,8705.23,8088.4,8600,49737.89,416044378.74
2018-03-18,BTCUSDT,7824.8,8317.4,7322,8189.99,52990.19,407852577.5
2018-03-17,BTCUSDT,8260,8348.62,7721.99,7824.8,30758.47,247093598.13
2018-03-16,BTCUSDT,8240.98,8611.64,7900,8260,35584.81,295498666.91
2018-03-15,BTCUSDT,8170,8430,7650,8240.98,46635.96,376409062.29
2018-03-14,BTCUSDT,9150,9333.78,7900.28,8170,44449.41,381421226.07
2018-03-13,BTCUSDT,9131.34,9474,8823,9150,36864.04,336975582.46
2018-03-12,BTCUSDT,9533.57,9888.88,8780,9131.22,37368.44,350201106.02
2018-03-11,BTCUSDT,8770.22,9739.18,8450,9533.57,40514.46,368669127.21
2018-03-10,BTCUSDT,9227,9490,8667.07,8770.22,34235.3,314238528.8
2018-03-09,BTCUSDT,9271.64,9410,8329,9227,58314.31,515973504.95
2018-03-08,BTCUSDT,9910,10099,9060,9271.64,37156.84,357077859.38
2018-03-07,BTCUSDT,10716.48,10899,9389.31,9910,42833.84,436485902.59
2018-03-06,BTCUSDT,11454,11455,10555.48,10716.48,27488.54,301579838.61
2018-03-05,BTCUSDT,11515,11710,11415.01,11454,14276.07,164842361.86
2018-03-04,BTCUSDT,11464.48,11565,11050.02,11515,16252.37,183077663.64
2018-03-03,BTCUSDT,11039,11544,11015.01,11464.48,20044.83,227643824.37
2018-03-02,BTCUSDT,10920,11200,10770,11039,22326.97,245510927.63
2018-03-01,BTCUSDT,10326.76,11060.41,10240,10920,23394.5,249999978.31
2018-02-28,BTCUSDT,10569.04,11098,10300,10326.76,28318.19,301441703.59
2018-02-27,BTCUSDT,10324,10870,10121,10569.04,28490.63,300873597.3
2018-02-26,BTCUSDT,9590,10444.32,9350,10324,31829.46,317014732.34
2018-02-25,BTCUSDT,9694.51,9847,9274.8,9590,26646.08,254779432.39
2018-02-24,BTCUSDT,10131.04,10496.97,9352,9694.51,37601.32,372931768.81
2018-02-23,BTCUSDT,9811.04,10435,9570.19,10131.04,51699.13,516764021.33
2018-02-22,BTCUSDT,10437.6,10933.44,9679,9812,60160.28,612036600.07
2018-02-21,BTCUSDT,11200.99,11304.03,10200,10437.6,60698.11,651841861.3
2018-02-20,BTCUSDT,11153,11786.01,11100.59,11200.99,42976.9,492456688.41
2018-02-19,BTCUSDT,10383.43,11250,10270.33,11153,35933.51,391174895.75
2018-02-18,BTCUSDT,11039.55,11274,10080,10388.87,55159.58,585967908.54
2018-02-17,BTCUSDT,10159.98,11075.07,10050,11039.55,38435.94,409295505.61
2018-02-16,BTCUSDT,10000.09,10323.37,9666,10159.98,35216.36,351711951.59
2018-02-15,BTCUSDT,9449.99,10219.5,9301.5,10000.09,47105.76,460450305.0
2018-02-14,BTCUSDT,8539.9,9489.6,8533,9449.99,37166.09,336986708.93
2018-02-13,BTCUSDT,8903,8950,8351,8539.9,32588.8,280503054.42
2018-02-12,BTCUSDT,8063.88,8989,8053,8903,38398.92,331452261.14
2018-02-11,BTCUSDT,8533.98,8549,7726.53,8063.88,41338.22,336875418.54
2018-02-10,BTCUSDT,8683.92,9065.78,8120,8533.98,45048.99,386317864.59
2018-02-09,BTCUSDT,7784.02,8738,7784.02,8683.92,19100.17,161661446.33
2018-02-08,BTCUSDT,7599,7844,7572.09,7784.02,1376.8,10650673.29
2018-02-07,BTCUSDT,7652.14,8476,7150.01,7599,55738.8,438333474.33
2018-02-06,BTCUSDT,6939.99,7878,6000.01,7652.14,88573.43,604827192.5
2018-02-05,BTCUSDT,8184.81,8382.8,6625,6939.99,56551.1,420763927.54
2018-02-04,BTCUSDT,9199.96,9368,7930,8184.81,29653.19,254787385.78
2018-02-03,BTCUSDT,8873.03,9473.01,8229,9199.96,26861.87,240167216.66
2018-02-02,BTCUSDT,9224.52,9250,8010.02,8873.03,45683.92,397058595.53
2018-02-01,BTCUSDT,10285.1,10335,8750.99,9224.52,31291.48,296173911.56
2018-01-31,BTCUSDT,10237.51,10425.85,9700,10285.1,16790.52,169313511.86
2018-01-30,BTCUSDT,11251,11308.42,9900,10237.51,23705.37,249665473.21
2018-01-29,BTCUSDT,11879.95,11975.02,11139.55,11251,13396.35,153252830.31
2018-01-28,BTCUSDT,11498.31,12244,11408,11879.95,15989.57,189553059.79
2018-01-27,BTCUSDT,11089,11650,10842.69,11498.31,17752.21,200163218.63
2018-01-26,BTCUSDT,11175.27,11643,10311.15,11089,30454.62,332169294.19
2018-01-25,BTCUSDT,11349.99,11794.05,10950.21,11175.27,19534.52,221289230.66
2018-01-24,BTCUSDT,10799.18,11570.48,10500,11350,25385.61,279916563.59
2018-01-23,BTCUSDT,10760.05,11399,9905,10799.18,34576.61,368525859.14
2018-01-22,BTCUSDT,11530,11926.35,9900.24,10760.05,40200.74,437390092.76
2018-01-21,BTCUSDT,12799.94,12799.94,10965,11530,38198.74,448157252.07
2018-01-20,BTCUSDT,11474.98,13099,11412.45,12799.94,26892.43,335176240.99
2018-01-19,BTCUSDT,10961.97,11795,10360,11474.98,31725.06,355886069.52
2018-01-18,BTCUSDT,10988.79,11878.82,10435.33,10961.97,44630.41,498574673.18
2018-01-17,BTCUSDT,10900,11680.99,9037.94,10988.79,65739.97,676511397.2
2018-01-16,BTCUSDT,13539.93,13542.93,9035,10900,57782.94,659175459.25
2018-01-15,BTCUSDT,13474.99,14249.99,12781.09,13539.93,13478.7,184658025.03
2018-01-14,BTCUSDT,14210,14339.5,12569.2,13474.99,16068.86,213957977.95
2018-01-13,BTCUSDT,13740.01,14580,13706.15,14210,11761.21,166566234.53
2018-01-12,BTCUSDT,13238.78,14109.78,12500,13740.01,15623.63,211765973.41
2018-01-11,BTCUSDT,14907.09,14968.68,11400,13238.78,30583.29,407402825.93
2018-01-10,BTCUSDT,14400,14955.66,13131.31,14907.09,15923.89,223156647.21
2018-01-09,BTCUSDT,14902.54,15500,14011.05,14400,13116.63,193055091.73
2018-01-08,BTCUSDT,16150.03,16322.3,12812,14902.54,22021.1,327290494.55
2018-01-07,BTCUSDT,17069.79,17099.96,15610,16150.03,9055.69,149393171.85
2018-01-06,BTCUSDT,16960.39,17143.13,16011.21,17069.79,14467.86,241040112.33
2018-01-05,BTCUSDT,15059.54,17176.24,14400,16960.39,21727.09,344841184.32
2018-01-04,BTCUSDT,14919.51,15280,13918.04,15059.54,20701.32,303572711.48
2018-01-03,BTCUSDT,14675.11,15307.56,14150,14919.51,15324.48,227499526.75
2018-01-02,BTCUSDT,13380,15473.49,12890.02,14675.11,19323.86,269079153.34
2018-01-01,BTCUSDT,13716.36,13818.55,12750,13387,8229.99,109742453.89
2017-12-31,BTCUSDT,12440.01,14050.11,12149.98,13716.36,11185.03,147593919.71
2017-12-30,BTCUSDT,14378.9,14398.85,11750,12440.01,18048.22,232723365.51
2017-12-29,BTCUSDT,14182.11,14981,13850,14378.9,17529.86,253095687.22
2017-12-28,BTCUSDT,15459.99,15539.99,13150,14182.11,20542.86,287041200.34
2017-12-27,BTCUSDT,15689.01,16498.05,14200.15,15459.99,14346.0,221786512.47
2017-12-26,BTCUSDT,13699.34,16050,13533,15689.01,14518.35,217044138.33
